Category,Washington Heights,Washington Park,West Elsdon,West Englewood,West Garfield Park,West Lawn,West Pullman,West Ridge,West Town,Woodlawn
2013,1365.194466,507.9869549,892.0222214,93.90932175,2611.511429,417.9978488,383.6111768,389.5836198,4226.659144,242.1349054
2014,1451.820611,562.591137,899.9749116,94.83790969,2622.38433,418.9191709,403.5162092,393.4315928,4223.022327,262.2936441
2015,1437.727228,568.4808196,884.8207111,95.63391749,2612.670499,424.3481541,455.8717084,388.6278483,4187.615143,271.7478092
2016,1881.813261,822.9406942,938.2427941,233.7007794,3420.408124,510.5504721,581.9075516,608.4240381,4766.06143,411.4367209
2017,1817.085165,811.2827654,931.8467055,236.6400114,3430.469579,498.3443495,578.5092789,611.3751508,4905.050931,411.4524694
2018,2204.806243,996.6087349,711.4317378,614.3630967,3719.292685,655.8715147,617.3668717,957.048287,4333.021222,534.0700063
2019,2288.549254,887.6821429,699.8185335,616.6210681,3684.665826,666.4949426,661.8029874,968.8238225,4317.807929,531.5330692
2020,609.2942416,202.2762998,168.9312904,141.3556453,1108.842281,160.0975462,197.479462,234.3049858,1451.568037,127.7045338
