Category,Belmont Cragin,Beverly,Bridgeport,Brighton Park,Burnside,Calumet Heights,Chatham,Chicago Lawn,Clearing
2013,214.6667955,500.21520772070085,2633.4809396346373,847.0853355764706,88.51606725,811.2047345501046,1803.559043778901,227.43312186543415,407.1465469846876
2014,210.6886480593557,502.6968493909889,2541.180020373748,824.1243944221101,88.08849590585041,793.3831820677361,1823.4324268414987,221.89687843924693,409.85786696693157
2015,214.54727468069422,492.8105749325167,2581.055980529011,808.3568974406315,89.15277478,814.0172531073383,1787.309618,226.45547660730006,408.8142139
2016,269.46422481744645,577.6234336206205,2703.0902881610755,1074.161554637661,75.16305522216713,680.4006187202309,2281.6529153512142,373.87587072623535,502.67003175828796
2017,273.39586008037764,563.0781759322265,2727.565793,1058.9024622430097,75.18304498,679.2125676808453,2211.877522048909,380.6637448436848,502.7136920969587
2018,598.4247624,622.1019407016981,2921.791683598082,1320.372135687192,169.38234567598803,769.9772530009336,2488.2853272407174,668.3113013442262,860.2451136859219
2019,607.9100076450176,642.3932153942268,3044.552809767704,1297.1742489841865,178.11469817558856,750.7949527369022,2563.47699,672.0910726725174,1047.280868149579
2020,156.02931407773642,147.49457675464524,651.3232712873933,280.77441007133206,46.79352651068481,124.56024956044597,608.9878263523624,170.37948795316598,229.4341431889813
