Category,Albany Park,Archer Heights,Armour Square,Ashburn,Auburn Gresham,Austin,Avalon Park,Avondale,Belmont Cragin,Beverly,Bridgeport,Brighton Park,Burnside,Calumet Heights,Chatham,Chicago Lawn,Clearing,Douglas,Dunning,East Garfield Park,East Side,Edgewater,Edison Park,Englewood,Forest Glen,Fuller Park,Gage Park,Garfield Ridge,Grand Boulevard,Greater Grand Crossing,Hegewisch,Hermosa,Humboldt Park,Hyde Park,Irving Park,Jefferson Park,Kenwood,Lake View,Lincoln Park,Lincoln Square,Logan Square,Loop,Lower West Side,McKinley Park,Montclare,Morgan Park,Mount Greenwood,Near North Side,Near South Side,Near West Side,New City,North Center,North Lawndale,North Park,Norwood Park,O'Hare,Oakland,Portage Park,Pullman,Riverdale,Rogers Park,Roseland,South Chicago,South Deering,South Lawndale,South Shore,Uptown,Washington Heights,Washington Park,West Elsdon,West Englewood,West Garfield Park,West Lawn,West Pullman,West Ridge,West Town,Woodlawn
2001-2005,127.71761664258597,45.56058854,60.35659104570994,133.3737342302604,690.7937825628427,1246.7951045832124,91.22888586432155,180.36782541145817,307.37637259295013,34.61190220344324,114.67226980885806,191.1862983699756,41.16896302799085,111.61220569115206,423.1889833852506,536.2215312068975,55.47802099870209,307.5370906521782,45.98111045709807,492.2187065502666,104.05670548368,116.612481471095,8.594855600869954,884.5866522383941,12.231497220354791,73.73178932070905,205.8092819,124.85357229127084,532.9864865425419,662.6877827677963,33.82770090924321,125.98673098028156,795.8240989777281,83.43800173059095,163.12496507808746,28.56845818893938,111.06339590740932,137.60205419939368,113.0205950241934,80.61381563708147,402.2989517865936,105.5929569968266,283.4182601792348,80.60648896989039,28.416152283884237,131.76036241259692,23.776168192529543,435.9436162451772,119.47041599068356,564.0763833395813,622.3376092074351,78.22314289,719.9787311151849,34.71801152967458,27.09218700577228,20.82660558450264,73.43312371315497,112.43624636641054,87.01016608702682,188.87809381967807,248.6691771694735,699.1826382998925,474.7694072225737,148.26179135020766,433.59681814891394,736.7953685562476,227.49067971416363,225.5169024042104,367.84851578104616,46.424957909634045,973.948450234218,455.3575713389533,82.60341811993432,508.2852972887773,135.92364363988548,535.1902495753102,451.66003564648895
2002-2006,116.08948693613216,46.34821541,58.18688855018713,138.86874073982216,687.0746967374536,1176.145716345039,84.4788667,166.76065312716156,284.94411179607545,33.21740629151855,118.81785299272268,186.55267970650235,37.98168832214447,101.81962663188745,421.13419444025806,551.8863480474206,59.15184112539546,265.7044390828682,42.18797170604533,475.3240707382189,97.34758517822436,107.61114837913588,7.595457693165823,811.0740719304792,10.631759780460838,69.07691241273771,202.996915,122.11864922533294,438.01878826711135,634.8048078384109,32.05022527604303,109.95199749611976,730.8365345484751,79.03769365609455,144.53922690662085,27.370021658390268,108.46027194995024,124.60351532106084,108.43134584407748,70.02905658,351.1692179019769,104.38875474826104,244.6219760215657,78.38001446,23.817592286503253,128.3452579789422,20.579748278066788,398.5375513765874,107.09447424925948,508.85944846699033,602.0423536248096,66.02948522994225,663.5286461013617,33.53477019165108,26.61059934783932,20.20005700961281,64.64501931515417,104.42939355067392,79.59487924639465,167.6393595025816,228.95864903423924,659.9644740422573,460.71366654845934,140.61903495494752,392.5610316459976,693.0643849,197.00469764254143,224.92022526676072,325.44387086372086,47.60749126144792,922.0015569326212,441.9750128566488,83.99359387974341,471.8442891739612,135.11840648802908,476.32083734674063,427.3145834277046
2003-2007,114.0886467245827,48.14239271953942,53.484432211488055,139.36992774609098,700.7887832639909,1126.530106499744,83.70660650697887,152.35892726119533,278.2818097942037,31.687089589225742,108.19668735743925,181.1677327332096,42.34537318526765,92.24070145685532,426.7334941007914,554.1474540612486,57.718001300559536,240.2658826471523,39.189655488229526,459.9635020166567,89.09749900858651,103.61115157674122,7.595572143675757,769.2476883,9.845760458176596,63.502711383807686,191.8073397894546,110.30866685540305,384.0327872535515,614.5210666,33.01928706656315,104.47104468467352,667.0544656,74.04048058035006,129.54870624776646,25.762782169796356,106.45494767669186,117.00693539985556,110.62946331508422,61.45106176301192,313.5836173073448,100.43660462889828,228.153342384088,75.58878245447981,22.214880264112093,122.55575806226616,20.77923924647167,370.7074618889629,96.25772015238596,452.4701329497353,564.4005765197915,55.24353861509094,614.7786431074096,32.910855733897854,25.20731493828668,18.064347096841136,56.84692589,104.02144850074268,80.52670168824778,141.07870635619705,215.75111348773217,642.9627080529633,456.9459227325802,125.31912358882283,364.2738915796493,676.6388816044421,176.16392211324109,230.85116292180345,311.04472025521324,51.36643678077688,885.3896296048109,418.6412766436565,86.57447604119524,447.3886345777283,133.9192146,430.53156374922446,419.4963299409346
2004-2008,110.09168451755936,49.35622035533624,49.221698338205655,147.98236650726523,700.7958615721402,1099.7127178342764,90.16799671974772,147.9577685090392,271.8477567347366,31.716392936359192,110.21396485894066,180.30355153380845,40.76660196213359,93.23258823255895,430.90456271522976,579.5014248538578,56.350863081637975,220.24930034870465,39.98690357067069,447.1034529981192,84.67912960517941,98.81440551225596,7.195892533072269,766.0087659942933,8.243720207303813,64.26511054,182.91215562696044,115.21502698696771,343.8497841370095,616.0070495022306,32.21652075358901,99.42349936822718,640.4248927847989,66.44703859393016,129.14593707493952,25.170249702506634,102.45294001768468,114.60472310812314,102.26205867901656,57.67841187267865,284.9846108157567,97.71878848990715,214.93817875038204,77.20877025,23.01109017,125.35425240992976,20.580474924569497,338.9847231553369,89.60252217759779,394.3866767953529,544.4506623243523,48.65249951859211,597.2599041493596,31.473011617326748,22.96244540937532,16.603787007116054,50.25293849959412,101.22521391843064,78.29676147,121.31346903699176,205.68797231560492,625.9007956289804,460.1973322488537,117.93208919554807,351.5549005388023,660.6569141,167.20119003096238,225.8307752460231,286.6611341137876,51.18215957462969,870.7301672291895,415.83632053552526,90.9657666669436,430.7075257125098,127.72383458347956,377.6989434762844,420.7485465021566
2005-2009,112.4850516815393,51.14973251141996,47.932862465059,152.75893445434534,694.2156121475532,1081.1859907656358,86.85015990735654,144.34961154254515,279.9746560204734,30.33485060856287,101.7083764461062,176.6824515823866,38.38386753967943,90.62815050105904,424.62458193784784,571.1361739829418,57.55135717405949,186.07053261397596,38.98846612560565,430.5419881472642,82.61794516,97.41423654,6.596259804535312,727.1554752749925,8.446144145279646,64.83318343360789,178.92573666065886,109.54490032386694,310.4630176823725,616.3271423946899,29.26202574829048,103.4085571745092,636.3995407286238,61.04064044,124.5458630361903,27.36407963557785,95.65225555082424,106.8142409924434,91.89942847416566,54.67868186103417,271.8877678983602,91.67570417160832,201.9679664800097,70.42959229173674,22.808379388960795,128.94691639987505,22.177747426215,301.8704332,75.87499409182912,361.6557366767879,534.5908618250121,41.66180987384519,592.7686994469525,29.676064568951983,21.57106258165475,13.302499218611036,47.04454268499124,102.02969382300356,73.29692112348224,110.06280658406811,201.0944608119454,622.2759434,461.4382222528104,117.73392690921628,347.0018128853427,652.9820146005505,155.28204881730235,222.02209949010904,268.67320372656167,49.600763636689386,812.8119340314439,404.0501359013366,92.17370695069351,405.2870664912864,131.32782355466398,351.1684984151488,413.2245539445764
2006-2010,118.24796009408529,50.71752236584562,48.42115177337994,148.65386199998733,669.1006416433416,1060.9021474726353,86.46532847,133.35569281514378,277.7112312872805,28.96530202726621,96.80672767956835,171.02674121490512,36.003827021820804,92.01916904027034,404.81866079379387,538.2306422,54.45241513135922,152.68978728312308,40.38568568148171,404.9117769960163,81.82380464,97.01608920292412,5.197038296131365,689.7848248355939,9.438722612090968,59.23860944999224,173.4879415696572,100.41927461004175,275.8572552261534,615.2637194744908,31.43089314,105.2174878253114,623.3327062365934,53.235958236940114,129.1497136166771,26.572647611142774,84.84701598069336,107.6181462402361,90.69467142166216,49.49404838784478,264.77936366586937,88.49978918136509,184.2111888477892,65.66075076,24.607088689791528,129.73092916038692,20.37890094209353,279.06468342320187,64.51773730976339,312.53094799067105,519.4239072171856,34.261869948515894,578.1325873311034,27.29554840503129,21.161233447029403,12.166148813861476,42.83876006717219,100.4290736182208,65.73605197976133,103.3655452628599,191.80739022826785,623.8054476249825,468.2519430755992,124.498296822125,330.5360411067392,653.8846514779138,147.56116271760774,217.6206566949197,248.6704307230493,45.83106709647005,765.5572859023389,369.4834525994725,89.97770271871917,387.78450187575913,134.9266598087669,329.62064985507897,399.8750684887747
2007-2011,116.0236564801938,47.084175655651386,44.16769802334488,137.97529572427638,619.7899592640607,1026.6124383727376,83.88616677962679,129.15872070392228,277.69195513032054,26.083885669121933,89.25450633160759,164.01066147678262,34.21758944,91.81041400522962,384.54760375167615,508.1525019915216,50.838739059036286,123.29535248214516,43.582466773822986,385.198617024308,82.14025211951366,99.21643571195308,4.997215258591922,645.0708575957949,9.431934715309431,54.81662621457813,158.4518870026857,86.33617035417706,252.05514427101215,593.4435401206669,32.22036922,107.03483784078014,605.1805886226639,47.63448852300349,132.35090737011436,23.97937629650612,75.24188839136781,111.21573339408576,84.70356456,48.69439573680853,242.54002760617388,82.51723672540477,172.95627526283783,60.88801716,23.8070793409908,123.73420724578855,19.180330630649813,253.22737864444036,52.90022346966161,286.50264306811147,474.14030085305217,30.861594582291737,573.2421339,25.31504577906939,19.65145245698077,10.434102884520303,39.02942670800422,108.63124543834562,62.94775449541754,98.24439433,188.78487510834327,603.1641773583084,457.09213852292777,127.12526270435232,313.3813654022384,637.370144,150.0428594191182,200.5327782117413,233.06777004340643,41.27154692051722,721.8961350328849,357.9200942320713,79.81474813588103,373.5343469,127.53331845985004,295.2185423228812,383.2414609237629
2008-2012,109.40054268050804,44.44461602145047,42.77626153035405,129.2461749795651,557.1518209,1003.3200978378936,80.49928035111081,129.76240744723083,275.8693819983085,23.62007135836356,84.43010622,160.9768566880348,26.67043652146056,88.19410652696556,350.7260911,473.8929202244454,47.40518051072835,95.71284815746196,42.78372073537257,356.3013564158924,84.87524895,92.41577919630308,5.396906244994934,588.4140443,8.628574002,52.7242594,148.4419679777489,78.06784235,224.2612900588316,550.1914571304925,30.06065588572204,102.06963025183808,585.0439485029652,43.42852774581834,129.15227041853657,25.179482985450303,69.24062546857638,112.01617031168654,74.71238103940293,48.89766425939881,221.13501871410685,77.43347986291704,161.7292533,58.89592317349438,24.006213862859106,117.73609038885276,17.780988000857114,220.96644638278303,48.48441319794924,268.73528999925315,441.6373746824656,29.24624815,575.6209213138636,22.734429734269582,20.31155264956486,9.708514379899162,41.62011135327649,103.63550985170724,53.55072687124252,103.4341761039048,186.53466076788945,557.8649323790045,434.53907223469486,126.52339961322816,301.2311520123468,608.7569752188223,144.68536272696377,184.41383583953495,221.06220964370908,36.71934728129261,650.5539831440684,343.9061432070733,71.65346168117722,351.78419651740745,121.13509529506904,275.9572998768267,355.5792825528507
2009-2013,100.97320397139572,38.81878394580842,43.46648149583427,113.9636361316811,500.40338966294365,952.6958412,71.23938029862273,118.36445909307037,261.4396517,20.991086696201087,72.04797499247219,147.9633800484374,24.08435297516507,81.39123672,322.9264448341835,422.69349393486215,43.23513662453284,85.10990768,43.9846207,321.5523971559827,76.80867769732048,87.41176823,5.396812077,515.1075002265828,8.621638192,49.075580375801685,134.9423917911035,63.43748808312036,209.45880048221764,502.7339626,27.69347553061729,94.1209466715732,540.8550448655944,38.23072304560954,118.95555780899024,23.38343597749041,61.63435809092616,107.6183073606072,66.71867343076043,44.09849711388176,205.20818782501436,72.96576616,147.4894605242308,54.86272487207907,20.406401073956765,102.14490704013164,14.383303025235453,190.46176363025745,38.489227930268605,250.7109539213305,399.3297282995013,25.44636295485874,545.7087046809859,20.161859157062697,20.96172441598562,8.724483027969958,39.814504096562345,103.83168973173748,44.33504957,99.60733222357872,178.46150276820538,500.2182803139872,392.5834517146288,123.92905177318816,290.5064013697904,578.7524795,132.01251725001958,170.67973342123122,210.0451032333508,31.15711268527556,579.7961945416016,320.0975413645397,63.46331153640795,320.20807741732256,113.5415800577168,260.0110954001191,319.8339180938753
2010-2014,98.15665701422576,32.202440425240646,40.895320485383806,101.6938360441067,456.1809366047288,891.0999583677611,70.41888595,105.77702377034072,243.6460330381867,17.558465736663685,68.61866252,139.9207372289857,21.10160533128224,78.38859891022786,293.3514880221067,382.5466708,34.47127896280139,87.69680824033185,44.58337612173735,299.1740061582926,70.61727064649466,78.21117337298432,4.197604434530161,487.11079607739936,7.423487534822012,43.400804484595646,120.95813094532424,52.24701169,193.45083367219493,453.2863831151661,27.089724060781776,84.30757478050342,494.4667717750219,36.63161013789792,113.95931076307234,20.18509146407331,55.62909119178392,107.01684096572671,64.31484735203176,42.69434228219861,186.08822397374695,74.43254443023567,136.1430143243334,49.87370588,19.20488049189197,89.35238829,12.184910738508568,177.61273949047225,36.83593058906755,235.34103723933757,356.7514247804304,23.64004397231284,520.9711554878022,19.78045261934844,21.76358753834116,9.032559328626649,38.81096202212474,98.43074740451596,41.70565581919212,95.99001466163256,166.51046561742527,450.15980931559073,365.5808521959713,115.75214748662408,266.6974368085446,543.7860030142813,122.69337337358787,161.9123694831534,198.23034174607383,29.955509575233076,550.1292603925313,292.7077119535761,54.26295514916729,294.63157885512106,102.94074700045962,240.0042125819105,278.07332942856834
